block	pop	Singletons	Doubletons	MAC=3-5	MAC=6-10	MAC=11-20	MAC=21-MAF005	MAF005-MAF01	rep	data
66	NFE	2804	825	763	305	175	215	8	72	RAREsim_intergenic_default
66	NFE	2793	825	754	340	190	179	4	73	RAREsim_intergenic_default
66	NFE	2805	762	740	296	183	184	6	74	RAREsim_intergenic_default
66	NFE	2811	812	753	323	214	180	9	75	RAREsim_intergenic_default
66	NFE	2791	813	764	289	183	185	7	76	RAREsim_intergenic_default
66	NFE	2797	821	760	309	170	191	4	77	RAREsim_intergenic_default
66	NFE	2795	809	772	331	189	186	5	78	RAREsim_intergenic_default
66	NFE	2814	813	785	287	165	187	9	79	RAREsim_intergenic_default
66	NFE	2808	815	769	325	178	206	7	80	RAREsim_intergenic_default
66	NFE	2807	793	733	312	207	165	4	81	RAREsim_intergenic_default
66	NFE	2823	803	744	341	187	169	8	82	RAREsim_intergenic_default
66	NFE	2801	780	717	313	190	200	4	83	RAREsim_intergenic_default
66	NFE	2803	803	757	307	193	205	6	84	RAREsim_intergenic_default
66	NFE	2809	793	734	301	173	194	8	85	RAREsim_intergenic_default
66	NFE	2804	788	726	340	194	219	4	86	RAREsim_intergenic_default
66	NFE	2787	827	724	333	186	187	7	87	RAREsim_intergenic_default
66	NFE	2796	798	798	329	186	196	4	88	RAREsim_intergenic_default
66	NFE	2808	799	744	330	181	186	10	89	RAREsim_intergenic_default
66	NFE	2802	791	772	299	174	181	4	90	RAREsim_intergenic_default
66	NFE	2807	800	753	323	191	208	12	91	RAREsim_intergenic_default
66	NFE	2809	847	766	328	190	182	7	92	RAREsim_intergenic_default
66	NFE	2803	804	732	311	188	201	7	93	RAREsim_intergenic_default
66	NFE	2805	829	752	322	182	199	9	94	RAREsim_intergenic_default
66	NFE	2800	823	766	334	173	183	7	95	RAREsim_intergenic_default
66	NFE	2793	822	762	310	177	191	12	96	RAREsim_intergenic_default
66	NFE	2813	834	794	319	160	204	5	97	RAREsim_intergenic_default
66	NFE	2796	788	754	321	167	187	4	98	RAREsim_intergenic_default
66	NFE	2800	825	786	305	209	201	8	99	RAREsim_intergenic_default
66	NFE	2799	796	754	330	168	184	9	100	RAREsim_intergenic_default
