block	pop	Singletons	Doubletons	MAC=3-5	MAC=6-10	MAC=11-20	MAC=21-MAF005	MAF005-MAF01	rep	data
6	NFE	937	273	233	104	53	70	2	98	RAREsim
6	NFE	925	269	224	92	60	63	2	99	RAREsim
6	NFE	935	272	233	96	63	60	2	100	RAREsim
9	NFE	1267	358	318	136	87	90	2	1	RAREsim
9	NFE	1279	365	344	139	75	98	2	2	RAREsim
9	NFE	1267	375	368	130	84	87	1	3	RAREsim
9	NFE	1298	362	334	142	71	89	0	4	RAREsim
9	NFE	1281	358	322	166	100	93	0	5	RAREsim
9	NFE	1262	351	344	169	81	90	1	6	RAREsim
9	NFE	1247	369	331	151	108	110	1	7	RAREsim
9	NFE	1255	354	335	124	84	76	3	8	RAREsim
9	NFE	1269	353	375	134	65	85	3	9	RAREsim
9	NFE	1277	360	364	146	73	92	3	10	RAREsim
9	NFE	1299	373	327	166	83	101	1	11	RAREsim
9	NFE	1279	356	333	153	85	80	2	12	RAREsim
9	NFE	1264	367	354	145	87	90	4	13	RAREsim
9	NFE	1293	356	328	158	85	82	2	14	RAREsim
9	NFE	1279	366	333	134	77	73	1	15	RAREsim
9	NFE	1292	365	336	137	90	72	0	16	RAREsim
9	NFE	1263	355	358	137	80	97	1	17	RAREsim
9	NFE	1253	366	331	147	80	87	1	18	RAREsim
9	NFE	1286	365	341	135	74	85	2	19	RAREsim
9	NFE	1266	374	323	142	85	99	3	20	RAREsim
9	NFE	1271	355	347	166	91	91	5	21	RAREsim
9	NFE	1277	360	350	135	73	77	1	22	RAREsim
9	NFE	1258	361	323	150	75	88	4	23	RAREsim
9	NFE	1279	349	356	147	86	100	2	24	RAREsim
9	NFE	1272	366	314	133	67	101	1	25	RAREsim
9	NFE	1287	369	324	149	76	90	2	26	RAREsim
9	NFE	1283	364	340	153	99	74	1	27	RAREsim
9	NFE	1270	376	334	142	93	98	2	28	RAREsim
9	NFE	1261	369	334	129	82	82	3	29	RAREsim
9	NFE	1258	370	342	145	87	107	1	30	RAREsim
9	NFE	1272	366	350	162	73	96	2	31	RAREsim
9	NFE	1269	363	332	152	80	89	1	32	RAREsim
9	NFE	1254	365	344	158	91	107	1	33	RAREsim
9	NFE	1267	362	345	140	77	93	2	34	RAREsim
9	NFE	1260	372	325	155	85	86	1	35	RAREsim
9	NFE	1262	367	335	139	78	102	1	36	RAREsim
9	NFE	1242	352	326	127	89	76	4	37	RAREsim
9	NFE	1271	371	343	123	79	94	0	38	RAREsim
9	NFE	1289	366	332	137	77	97	0	39	RAREsim
9	NFE	1227	348	345	144	82	92	0	40	RAREsim
9	NFE	1252	357	309	154	82	98	5	41	RAREsim
9	NFE	1266	357	325	157	84	111	1	42	RAREsim
9	NFE	1289	360	317	150	72	85	1	43	RAREsim
9	NFE	1284	374	346	149	89	105	1	44	RAREsim
9	NFE	1267	365	309	149	77	104	1	45	RAREsim
9	NFE	1245	370	338	147	85	88	5	46	RAREsim
9	NFE	1243	375	327	142	90	88	1	47	RAREsim
9	NFE	1238	367	346	171	87	94	2	48	RAREsim
9	NFE	1266	353	352	140	88	82	0	49	RAREsim
9	NFE	1281	371	335	140	92	100	2	50	RAREsim
9	NFE	1261	368	324	142	90	90	2	51	RAREsim
9	NFE	1245	363	325	151	84	93	3	52	RAREsim
9	NFE	1286	370	332	160	83	92	2	53	RAREsim
9	NFE	1256	369	347	146	87	85	1	54	RAREsim
9	NFE	1294	359	361	145	68	95	2	55	RAREsim
9	NFE	1275	374	333	143	98	82	0	56	RAREsim
9	NFE	1265	352	326	147	89	88	2	57	RAREsim
9	NFE	1260	368	326	147	86	91	4	58	RAREsim
9	NFE	1263	365	325	159	83	84	1	59	RAREsim
9	NFE	1254	359	332	132	87	106	1	60	RAREsim
9	NFE	1262	364	338	138	87	88	2	61	RAREsim
9	NFE	1250	359	333	143	83	95	2	62	RAREsim
9	NFE	1272	357	344	156	79	80	2	63	RAREsim
9	NFE	1297	370	359	150	65	81	5	64	RAREsim
9	NFE	1274	357	342	154	83	87	3	65	RAREsim
9	NFE	1257	357	344	159	73	88	1	66	RAREsim
9	NFE	1283	371	339	150	72	78	5	67	RAREsim
9	NFE	1263	348	361	167	93	80	0	68	RAREsim
9	NFE	1277	374	325	167	73	106	4	69	RAREsim
9	NFE	1288	362	372	144	80	96	0	70	RAREsim
9	NFE	1278	368	329	161	89	96	3	71	RAREsim
9	NFE	1267	360	325	150	77	86	2	72	RAREsim
9	NFE	1259	373	355	136	78	98	1	73	RAREsim
9	NFE	1297	369	311	133	83	70	0	74	RAREsim
9	NFE	1285	352	333	130	89	88	2	75	RAREsim
9	NFE	1284	375	352	157	86	81	3	76	RAREsim
9	NFE	1272	369	326	157	84	86	1	77	RAREsim
9	NFE	1272	352	337	136	89	99	3	78	RAREsim
9	NFE	1286	378	335	149	77	94	2	79	RAREsim
9	NFE	1277	364	342	141	80	107	2	80	RAREsim
9	NFE	1287	361	322	146	81	93	1	81	RAREsim
9	NFE	1250	363	322	137	93	89	0	82	RAREsim
9	NFE	1288	362	336	134	87	96	0	83	RAREsim
9	NFE	1252	362	351	142	67	86	2	84	RAREsim
9	NFE	1245	360	336	131	76	104	4	85	RAREsim
9	NFE	1259	362	299	167	76	84	4	86	RAREsim
9	NFE	1292	370	323	141	89	89	3	87	RAREsim
9	NFE	1271	364	328	165	91	86	1	88	RAREsim
9	NFE	1264	358	329	133	85	104	0	89	RAREsim
9	NFE	1274	377	342	146	88	96	1	90	RAREsim
9	NFE	1279	357	321	143	84	94	3	91	RAREsim
9	NFE	1227	366	330	149	91	74	1	92	RAREsim
9	NFE	1279	362	346	153	69	88	3	93	RAREsim
9	NFE	1272	347	344	130	84	94	0	94	RAREsim
9	NFE	1272	366	335	140	73	86	1	95	RAREsim
9	NFE	1255	358	322	145	95	113	4	96	RAREsim
9	NFE	1233	370	340	151	78	97	2	97	RAREsim
9	NFE	1271	368	349	166	82	101	6	98	RAREsim
9	NFE	1290	366	340	138	90	96	3	99	RAREsim
9	NFE	1256	373	324	162	79	87	3	100	RAREsim
