block	pop	Singletons	Doubletons	MAC=3-5	MAC=6-10	MAC=11-20	MAC=21-MAF005	MAF005-MAF01	rep	data
95	EAS	32	18	42	23	27	102	22	30	Original HAPGEN2
95	EAS	32	24	37	32	41	89	27	31	Original HAPGEN2
95	EAS	37	22	37	25	47	98	16	32	Original HAPGEN2
95	EAS	46	18	43	31	44	84	20	33	Original HAPGEN2
95	EAS	34	23	36	29	43	97	17	34	Original HAPGEN2
95	EAS	36	18	41	33	38	90	13	35	Original HAPGEN2
95	EAS	40	14	42	25	55	101	12	36	Original HAPGEN2
95	EAS	28	20	38	49	38	90	16	37	Original HAPGEN2
95	EAS	36	26	36	40	48	97	21	38	Original HAPGEN2
95	EAS	30	18	48	42	37	98	15	39	Original HAPGEN2
95	EAS	35	19	39	34	40	108	22	40	Original HAPGEN2
95	EAS	36	22	34	27	46	102	17	41	Original HAPGEN2
95	EAS	40	19	34	33	38	92	17	42	Original HAPGEN2
95	EAS	32	20	35	36	54	83	24	43	Original HAPGEN2
95	EAS	26	18	37	39	44	93	14	44	Original HAPGEN2
95	EAS	39	14	35	36	46	77	21	45	Original HAPGEN2
95	EAS	35	17	40	37	39	89	23	46	Original HAPGEN2
95	EAS	30	23	41	37	37	96	18	47	Original HAPGEN2
95	EAS	37	35	28	28	37	98	25	48	Original HAPGEN2
95	EAS	34	20	34	31	43	106	15	49	Original HAPGEN2
95	EAS	33	19	36	35	61	78	21	50	Original HAPGEN2
95	EAS	33	24	40	37	44	91	18	51	Original HAPGEN2
95	EAS	39	23	29	45	31	98	21	52	Original HAPGEN2
95	EAS	27	25	33	40	51	83	16	53	Original HAPGEN2
95	EAS	31	24	37	41	39	88	25	54	Original HAPGEN2
95	EAS	24	21	42	46	47	96	16	55	Original HAPGEN2
95	EAS	36	26	41	31	37	88	17	56	Original HAPGEN2
95	EAS	30	17	37	35	47	88	20	57	Original HAPGEN2
95	EAS	27	12	39	42	37	101	17	58	Original HAPGEN2
95	EAS	17	18	25	37	58	89	20	59	Original HAPGEN2
95	EAS	30	26	27	35	50	92	22	60	Original HAPGEN2
95	EAS	43	20	34	31	46	108	20	61	Original HAPGEN2
95	EAS	27	28	48	27	49	81	19	62	Original HAPGEN2
95	EAS	33	15	33	37	55	85	21	63	Original HAPGEN2
95	EAS	40	13	42	22	36	107	20	64	Original HAPGEN2
95	EAS	23	26	32	27	50	93	14	65	Original HAPGEN2
95	EAS	28	21	39	36	56	98	13	66	Original HAPGEN2
95	EAS	36	17	42	31	33	89	25	67	Original HAPGEN2
95	EAS	54	16	30	30	51	83	23	68	Original HAPGEN2
95	EAS	28	19	35	33	46	82	26	69	Original HAPGEN2
95	EAS	40	27	31	33	36	95	25	70	Original HAPGEN2
95	EAS	25	13	35	34	40	81	31	71	Original HAPGEN2
95	EAS	41	19	30	37	40	90	20	72	Original HAPGEN2
95	EAS	37	16	36	45	38	79	14	73	Original HAPGEN2
95	EAS	38	26	38	41	45	78	22	74	Original HAPGEN2
95	EAS	34	18	23	43	50	87	15	75	Original HAPGEN2
95	EAS	35	23	34	31	43	87	19	76	Original HAPGEN2
95	EAS	27	13	34	34	45	96	20	77	Original HAPGEN2
95	EAS	31	23	39	28	34	93	20	78	Original HAPGEN2
95	EAS	36	21	38	36	42	89	19	79	Original HAPGEN2
95	EAS	41	11	47	38	35	92	18	80	Original HAPGEN2
95	EAS	43	18	39	35	36	91	25	81	Original HAPGEN2
95	EAS	28	14	52	34	38	89	20	82	Original HAPGEN2
95	EAS	39	17	30	35	52	100	21	83	Original HAPGEN2
95	EAS	27	17	46	36	35	93	24	84	Original HAPGEN2
95	EAS	26	18	33	43	46	93	18	85	Original HAPGEN2
95	EAS	35	17	39	40	48	89	18	86	Original HAPGEN2
95	EAS	31	27	42	30	38	91	13	87	Original HAPGEN2
95	EAS	38	17	29	33	34	105	21	88	Original HAPGEN2
95	EAS	33	24	34	38	45	86	31	89	Original HAPGEN2
95	EAS	33	18	32	30	37	95	24	90	Original HAPGEN2
95	EAS	31	11	30	34	40	84	22	91	Original HAPGEN2
95	EAS	27	14	36	42	48	87	20	92	Original HAPGEN2
95	EAS	34	21	38	33	56	71	21	93	Original HAPGEN2
95	EAS	32	29	44	33	37	77	25	94	Original HAPGEN2
95	EAS	35	22	31	28	49	91	18	95	Original HAPGEN2
95	EAS	29	16	28	38	43	87	24	96	Original HAPGEN2
95	EAS	29	18	29	37	45	98	20	97	Original HAPGEN2
95	EAS	43	23	36	31	42	90	22	98	Original HAPGEN2
95	EAS	47	17	30	30	46	98	21	99	Original HAPGEN2
95	EAS	27	23	31	48	45	81	19	100	Original HAPGEN2
96	EAS	25	14	30	32	37	67	18	1	Original HAPGEN2
96	EAS	20	19	30	24	25	66	28	2	Original HAPGEN2
96	EAS	21	11	32	32	29	66	22	3	Original HAPGEN2
96	EAS	25	12	31	37	29	59	25	4	Original HAPGEN2
96	EAS	37	17	25	33	27	65	21	5	Original HAPGEN2
96	EAS	20	20	27	18	34	77	12	6	Original HAPGEN2
96	EAS	20	22	25	32	35	69	19	7	Original HAPGEN2
96	EAS	33	14	28	31	35	54	17	8	Original HAPGEN2
96	EAS	22	19	31	20	40	66	20	9	Original HAPGEN2
96	EAS	24	22	32	23	34	52	26	10	Original HAPGEN2
96	EAS	34	17	29	26	35	77	18	11	Original HAPGEN2
96	EAS	17	16	29	29	38	66	25	12	Original HAPGEN2
96	EAS	30	18	44	25	41	50	22	13	Original HAPGEN2
96	EAS	30	12	35	31	27	56	7	14	Original HAPGEN2
96	EAS	17	10	32	35	36	69	12	15	Original HAPGEN2
96	EAS	27	20	40	31	36	69	14	16	Original HAPGEN2
96	EAS	29	14	38	21	31	74	16	17	Original HAPGEN2
96	EAS	30	11	29	35	27	60	22	18	Original HAPGEN2
96	EAS	24	18	35	32	28	59	24	19	Original HAPGEN2
96	EAS	32	15	22	25	35	68	22	20	Original HAPGEN2
96	EAS	29	6	23	28	38	52	33	21	Original HAPGEN2
96	EAS	28	20	21	26	29	65	27	22	Original HAPGEN2
96	EAS	24	12	38	22	44	63	23	23	Original HAPGEN2
96	EAS	26	12	37	24	37	65	23	24	Original HAPGEN2
96	EAS	23	17	19	25	38	68	14	25	Original HAPGEN2
96	EAS	27	19	28	28	29	81	19	26	Original HAPGEN2
96	EAS	20	15	27	24	35	76	17	27	Original HAPGEN2
96	EAS	26	21	25	21	40	60	28	28	Original HAPGEN2
96	EAS	29	21	31	28	25	72	21	29	Original HAPGEN2
96	EAS	26	13	24	30	35	63	22	30	Original HAPGEN2
96	EAS	26	9	17	30	43	67	17	31	Original HAPGEN2
96	EAS	24	13	21	31	35	62	21	32	Original HAPGEN2
96	EAS	28	16	28	22	28	61	29	33	Original HAPGEN2
96	EAS	27	18	27	32	48	59	25	34	Original HAPGEN2
96	EAS	25	14	26	29	37	64	27	35	Original HAPGEN2
96	EAS	28	20	23	31	34	56	20	36	Original HAPGEN2
96	EAS	26	17	29	38	34	60	19	37	Original HAPGEN2
96	EAS	28	19	23	31	45	64	15	38	Original HAPGEN2
96	EAS	26	20	29	29	23	62	26	39	Original HAPGEN2
96	EAS	29	12	21	36	35	66	16	40	Original HAPGEN2
96	EAS	26	15	21	26	39	72	15	41	Original HAPGEN2
96	EAS	31	18	32	24	27	77	16	42	Original HAPGEN2
96	EAS	22	16	37	29	26	75	17	43	Original HAPGEN2
96	EAS	25	13	25	28	42	69	19	44	Original HAPGEN2
96	EAS	29	13	14	27	41	55	26	45	Original HAPGEN2
96	EAS	33	18	35	32	40	63	14	46	Original HAPGEN2
96	EAS	26	20	30	29	39	62	27	47	Original HAPGEN2
96	EAS	28	12	35	43	35	66	15	48	Original HAPGEN2
96	EAS	26	14	24	28	35	73	17	49	Original HAPGEN2
96	EAS	25	15	30	26	36	55	23	50	Original HAPGEN2
96	EAS	28	13	18	26	33	74	22	51	Original HAPGEN2
96	EAS	31	20	20	22	35	80	18	52	Original HAPGEN2
96	EAS	32	15	38	27	31	53	26	53	Original HAPGEN2
96	EAS	28	11	21	17	30	61	25	54	Original HAPGEN2
96	EAS	24	14	40	19	33	59	25	55	Original HAPGEN2
96	EAS	34	16	16	25	35	71	22	56	Original HAPGEN2
96	EAS	23	17	29	25	38	52	19	57	Original HAPGEN2
96	EAS	25	23	27	24	20	82	20	58	Original HAPGEN2
96	EAS	23	9	44	35	30	67	12	59	Original HAPGEN2
96	EAS	24	22	29	19	33	71	26	60	Original HAPGEN2
96	EAS	27	18	31	27	24	77	17	61	Original HAPGEN2
96	EAS	18	10	33	31	33	71	18	62	Original HAPGEN2
96	EAS	30	16	26	29	33	65	26	63	Original HAPGEN2
96	EAS	25	18	29	22	34	50	35	64	Original HAPGEN2
96	EAS	23	12	27	21	32	66	28	65	Original HAPGEN2
96	EAS	33	17	31	29	27	68	25	66	Original HAPGEN2
96	EAS	23	9	34	26	39	67	15	67	Original HAPGEN2
96	EAS	21	13	28	37	32	74	11	68	Original HAPGEN2
96	EAS	26	14	24	23	38	74	22	69	Original HAPGEN2
96	EAS	32	14	20	24	41	62	21	70	Original HAPGEN2
96	EAS	32	17	22	29	27	51	32	71	Original HAPGEN2
96	EAS	30	19	27	24	25	70	25	72	Original HAPGEN2
96	EAS	25	16	34	36	28	66	26	73	Original HAPGEN2
96	EAS	20	14	29	33	49	66	14	74	Original HAPGEN2
96	EAS	24	11	43	24	31	58	31	75	Original HAPGEN2
96	EAS	32	13	24	37	35	48	25	76	Original HAPGEN2
96	EAS	33	13	31	35	32	57	19	77	Original HAPGEN2
96	EAS	20	18	23	30	29	66	21	78	Original HAPGEN2
96	EAS	21	17	25	24	29	69	27	79	Original HAPGEN2
96	EAS	31	14	38	23	33	62	24	80	Original HAPGEN2
96	EAS	36	9	17	27	28	79	19	81	Original HAPGEN2
96	EAS	22	19	26	20	37	75	18	82	Original HAPGEN2
96	EAS	25	18	36	32	36	65	15	83	Original HAPGEN2
96	EAS	24	16	21	19	24	71	19	84	Original HAPGEN2
96	EAS	25	10	27	39	32	60	27	85	Original HAPGEN2
96	EAS	25	22	30	35	43	52	24	86	Original HAPGEN2
96	EAS	21	14	35	25	38	74	15	87	Original HAPGEN2
96	EAS	22	12	37	32	24	62	19	88	Original HAPGEN2
96	EAS	30	22	19	34	36	56	24	89	Original HAPGEN2
96	EAS	24	13	43	23	26	78	26	90	Original HAPGEN2
96	EAS	28	11	19	29	32	64	25	91	Original HAPGEN2
96	EAS	23	17	28	38	31	66	20	92	Original HAPGEN2
96	EAS	34	8	26	37	34	68	18	93	Original HAPGEN2
96	EAS	24	14	27	18	36	78	19	94	Original HAPGEN2
96	EAS	26	11	25	34	29	60	25	95	Original HAPGEN2
96	EAS	34	16	29	32	32	62	17	96	Original HAPGEN2
96	EAS	22	9	32	16	39	62	14	97	Original HAPGEN2
96	EAS	22	19	34	26	30	66	19	98	Original HAPGEN2
96	EAS	33	15	28	34	24	53	28	99	Original HAPGEN2
96	EAS	31	15	27	26	23	78	13	100	Original HAPGEN2
97	EAS	22	11	28	28	33	58	25	1	Original HAPGEN2
97	EAS	21	13	26	35	38	56	11	2	Original HAPGEN2
97	EAS	31	15	35	27	26	66	17	3	Original HAPGEN2
97	EAS	18	18	23	19	40	71	23	4	Original HAPGEN2
97	EAS	31	18	27	16	35	64	17	5	Original HAPGEN2
97	EAS	27	14	25	24	22	89	13	6	Original HAPGEN2
97	EAS	24	20	26	18	40	63	22	7	Original HAPGEN2
97	EAS	14	18	27	23	35	82	13	8	Original HAPGEN2
97	EAS	24	10	23	28	31	68	16	9	Original HAPGEN2
97	EAS	30	21	24	26	31	54	20	10	Original HAPGEN2
97	EAS	26	19	26	27	43	59	14	11	Original HAPGEN2
97	EAS	29	19	22	25	33	67	15	12	Original HAPGEN2
97	EAS	16	19	31	31	31	62	19	13	Original HAPGEN2
97	EAS	31	10	29	31	22	73	17	14	Original HAPGEN2
97	EAS	21	10	29	35	44	61	22	15	Original HAPGEN2
97	EAS	29	16	24	21	34	78	20	16	Original HAPGEN2
97	EAS	28	16	20	30	34	62	20	17	Original HAPGEN2
97	EAS	26	10	25	22	46	65	20	18	Original HAPGEN2
97	EAS	23	17	29	29	37	61	18	19	Original HAPGEN2
97	EAS	20	17	25	31	33	68	17	20	Original HAPGEN2
97	EAS	25	11	25	25	38	65	12	21	Original HAPGEN2
97	EAS	25	18	33	27	21	66	13	22	Original HAPGEN2
97	EAS	27	8	36	32	31	66	18	23	Original HAPGEN2
97	EAS	30	13	23	23	37	65	20	24	Original HAPGEN2
97	EAS	33	15	23	22	30	73	15	25	Original HAPGEN2
97	EAS	17	11	18	31	45	65	12	26	Original HAPGEN2
97	EAS	19	17	23	31	28	70	13	27	Original HAPGEN2
97	EAS	23	8	27	29	43	67	18	28	Original HAPGEN2
97	EAS	24	16	26	25	26	81	18	29	Original HAPGEN2
97	EAS	18	17	25	32	37	67	15	30	Original HAPGEN2
97	EAS	28	20	24	17	42	77	12	31	Original HAPGEN2
97	EAS	21	24	28	33	29	61	20	32	Original HAPGEN2
97	EAS	36	17	27	23	29	67	13	33	Original HAPGEN2
97	EAS	31	11	28	22	38	70	17	34	Original HAPGEN2
97	EAS	22	14	24	23	32	77	17	35	Original HAPGEN2
97	EAS	28	21	29	21	30	72	9	36	Original HAPGEN2
97	EAS	29	17	30	28	32	68	18	37	Original HAPGEN2
97	EAS	23	14	20	28	35	66	11	38	Original HAPGEN2
97	EAS	34	15	28	28	30	63	20	39	Original HAPGEN2
97	EAS	22	22	32	26	43	54	20	40	Original HAPGEN2
97	EAS	32	22	24	26	27	74	9	41	Original HAPGEN2
97	EAS	36	13	26	29	33	61	22	42	Original HAPGEN2
97	EAS	23	11	24	26	42	71	14	43	Original HAPGEN2
97	EAS	27	25	20	32	31	62	18	44	Original HAPGEN2
97	EAS	28	20	17	22	35	74	16	45	Original HAPGEN2
97	EAS	30	14	20	28	44	72	17	46	Original HAPGEN2
97	EAS	25	21	22	22	21	75	17	47	Original HAPGEN2
97	EAS	22	18	24	13	29	85	14	48	Original HAPGEN2
97	EAS	34	13	25	21	29	77	15	49	Original HAPGEN2
97	EAS	33	12	29	25	33	67	13	50	Original HAPGEN2
97	EAS	27	4	28	20	39	85	16	51	Original HAPGEN2
97	EAS	22	13	27	30	32	70	17	52	Original HAPGEN2
97	EAS	23	14	29	26	29	78	17	53	Original HAPGEN2
97	EAS	25	16	28	20	32	74	14	54	Original HAPGEN2
97	EAS	33	14	21	22	39	59	15	55	Original HAPGEN2
97	EAS	26	18	22	21	30	65	19	56	Original HAPGEN2
97	EAS	33	21	28	30	25	75	11	57	Original HAPGEN2
97	EAS	26	12	30	27	42	63	15	58	Original HAPGEN2
97	EAS	32	13	44	21	32	76	9	59	Original HAPGEN2
97	EAS	25	18	21	30	36	73	20	60	Original HAPGEN2
97	EAS	37	11	34	30	20	61	15	61	Original HAPGEN2
97	EAS	26	16	31	19	35	79	14	62	Original HAPGEN2
97	EAS	34	13	19	26	35	76	17	63	Original HAPGEN2
97	EAS	37	15	23	20	28	66	20	64	Original HAPGEN2
97	EAS	20	12	21	23	26	83	13	65	Original HAPGEN2
97	EAS	22	6	23	27	28	81	11	66	Original HAPGEN2
97	EAS	26	12	34	31	29	60	16	67	Original HAPGEN2
97	EAS	28	17	21	23	30	65	25	68	Original HAPGEN2
97	EAS	29	15	32	25	21	77	12	69	Original HAPGEN2
97	EAS	27	12	28	36	40	62	29	70	Original HAPGEN2
97	EAS	30	12	28	22	20	71	15	71	Original HAPGEN2
97	EAS	23	14	19	22	35	74	11	72	Original HAPGEN2
97	EAS	22	15	29	29	45	67	14	73	Original HAPGEN2
97	EAS	21	14	35	30	33	56	22	74	Original HAPGEN2
97	EAS	32	14	12	29	46	45	17	75	Original HAPGEN2
97	EAS	22	31	24	23	25	60	11	76	Original HAPGEN2
97	EAS	15	12	30	20	39	68	18	77	Original HAPGEN2
97	EAS	28	14	34	25	34	62	14	78	Original HAPGEN2
97	EAS	20	11	29	29	26	66	18	79	Original HAPGEN2
97	EAS	29	9	26	27	34	61	12	80	Original HAPGEN2
97	EAS	25	17	31	21	36	63	14	81	Original HAPGEN2
97	EAS	18	11	21	34	43	68	12	82	Original HAPGEN2
97	EAS	23	12	24	24	28	82	17	83	Original HAPGEN2
97	EAS	28	11	23	22	46	60	20	84	Original HAPGEN2
97	EAS	20	16	25	24	31	68	19	85	Original HAPGEN2
97	EAS	27	10	25	20	34	60	22	86	Original HAPGEN2
97	EAS	20	14	32	24	28	65	17	87	Original HAPGEN2
97	EAS	25	15	19	27	31	75	22	88	Original HAPGEN2
97	EAS	24	15	35	25	47	57	13	89	Original HAPGEN2
97	EAS	34	15	23	28	38	69	10	90	Original HAPGEN2
97	EAS	24	10	20	24	43	70	22	91	Original HAPGEN2
97	EAS	31	14	23	26	41	67	15	92	Original HAPGEN2
97	EAS	28	24	23	22	37	60	16	93	Original HAPGEN2
97	EAS	24	19	31	22	30	69	26	94	Original HAPGEN2
97	EAS	24	16	26	32	35	71	15	95	Original HAPGEN2
97	EAS	18	10	26	17	30	67	25	96	Original HAPGEN2
97	EAS	29	11	24	37	25	60	19	97	Original HAPGEN2
97	EAS	28	13	28	18	42	67	12	98	Original HAPGEN2
97	EAS	23	13	30	21	27	73	18	99	Original HAPGEN2
97	EAS	24	21	25	27	32	73	14	100	Original HAPGEN2
98	EAS	36	26	46	34	46	69	8	1	Original HAPGEN2
98	EAS	48	30	36	39	41	76	10	2	Original HAPGEN2
98	EAS	33	25	31	43	41	78	8	3	Original HAPGEN2
98	EAS	34	26	46	30	50	72	9	4	Original HAPGEN2
98	EAS	37	37	39	36	47	64	8	5	Original HAPGEN2
98	EAS	43	33	45	42	45	74	5	6	Original HAPGEN2
98	EAS	34	29	47	39	40	75	6	7	Original HAPGEN2
98	EAS	32	21	30	37	44	78	13	8	Original HAPGEN2
98	EAS	25	22	37	36	43	75	11	9	Original HAPGEN2
98	EAS	41	28	45	43	52	58	12	10	Original HAPGEN2
98	EAS	36	25	42	41	35	87	9	11	Original HAPGEN2
98	EAS	45	22	44	42	46	73	10	12	Original HAPGEN2
98	EAS	35	31	35	46	40	85	8	13	Original HAPGEN2
98	EAS	38	23	46	41	43	74	9	14	Original HAPGEN2
98	EAS	36	18	33	44	47	72	9	15	Original HAPGEN2
98	EAS	42	25	43	52	41	71	6	16	Original HAPGEN2
98	EAS	34	27	39	52	45	65	8	17	Original HAPGEN2
98	EAS	45	20	39	44	40	73	9	18	Original HAPGEN2
98	EAS	45	20	52	52	48	61	8	19	Original HAPGEN2
98	EAS	34	17	48	43	45	79	8	20	Original HAPGEN2
98	EAS	41	21	32	37	45	85	10	21	Original HAPGEN2
98	EAS	32	20	36	54	43	73	6	22	Original HAPGEN2
98	EAS	41	20	27	43	49	68	11	23	Original HAPGEN2
98	EAS	45	10	42	45	37	66	10	24	Original HAPGEN2
98	EAS	32	19	34	34	44	84	8	25	Original HAPGEN2
98	EAS	40	28	42	44	46	65	6	26	Original HAPGEN2
98	EAS	37	17	40	46	47	74	9	27	Original HAPGEN2
98	EAS	37	21	39	35	45	78	10	28	Original HAPGEN2
98	EAS	47	16	43	31	51	79	7	29	Original HAPGEN2
98	EAS	40	29	45	32	44	72	9	30	Original HAPGEN2
98	EAS	35	30	40	34	51	69	11	31	Original HAPGEN2
98	EAS	37	14	31	32	38	91	12	32	Original HAPGEN2
98	EAS	44	14	39	39	56	58	15	33	Original HAPGEN2
98	EAS	42	21	46	40	50	65	8	34	Original HAPGEN2
98	EAS	41	28	46	40	34	65	7	35	Original HAPGEN2
98	EAS	33	30	43	41	40	69	8	36	Original HAPGEN2
98	EAS	53	22	49	37	57	48	10	37	Original HAPGEN2
98	EAS	38	23	33	41	60	70	10	38	Original HAPGEN2
98	EAS	54	25	41	34	50	75	10	39	Original HAPGEN2
98	EAS	43	26	33	32	34	70	12	40	Original HAPGEN2
98	EAS	37	27	47	36	46	75	7	41	Original HAPGEN2
98	EAS	47	30	28	41	45	75	2	42	Original HAPGEN2
98	EAS	42	27	45	43	43	67	13	43	Original HAPGEN2
98	EAS	39	22	43	42	34	78	5	44	Original HAPGEN2
98	EAS	38	19	47	39	45	65	5	45	Original HAPGEN2
98	EAS	43	17	43	48	49	64	8	46	Original HAPGEN2
98	EAS	53	21	33	38	36	82	8	47	Original HAPGEN2
98	EAS	23	25	44	47	42	79	6	48	Original HAPGEN2
98	EAS	38	26	31	43	41	81	10	49	Original HAPGEN2
98	EAS	48	26	37	34	45	68	8	50	Original HAPGEN2
98	EAS	43	26	30	25	62	77	9	51	Original HAPGEN2
98	EAS	32	32	38	46	44	74	12	52	Original HAPGEN2
98	EAS	44	16	39	30	39	82	7	53	Original HAPGEN2
98	EAS	33	27	35	42	46	78	7	54	Original HAPGEN2
98	EAS	38	28	41	37	41	79	15	55	Original HAPGEN2
98	EAS	36	32	31	41	52	60	9	56	Original HAPGEN2
98	EAS	43	17	43	40	41	69	9	57	Original HAPGEN2
98	EAS	43	19	43	33	56	69	9	58	Original HAPGEN2
98	EAS	45	22	37	57	48	67	8	59	Original HAPGEN2
98	EAS	40	23	35	37	45	72	10	60	Original HAPGEN2
98	EAS	37	30	36	39	39	71	10	61	Original HAPGEN2
98	EAS	44	19	35	33	47	81	10	62	Original HAPGEN2
98	EAS	46	22	39	44	42	65	9	63	Original HAPGEN2
98	EAS	38	28	45	45	34	78	6	64	Original HAPGEN2
98	EAS	38	23	29	41	47	79	6	65	Original HAPGEN2
98	EAS	49	28	39	39	46	64	10	66	Original HAPGEN2
98	EAS	52	27	43	43	36	75	9	67	Original HAPGEN2
98	EAS	46	17	43	34	42	74	15	68	Original HAPGEN2
98	EAS	44	19	44	30	40	82	11	69	Original HAPGEN2
98	EAS	46	32	40	35	59	66	9	70	Original HAPGEN2
98	EAS	40	15	33	39	53	69	11	71	Original HAPGEN2
98	EAS	45	25	38	32	51	79	7	72	Original HAPGEN2
98	EAS	40	21	38	32	47	77	8	73	Original HAPGEN2
98	EAS	48	30	36	39	49	78	9	74	Original HAPGEN2
98	EAS	47	18	53	35	51	65	12	75	Original HAPGEN2
98	EAS	40	25	43	33	39	72	11	76	Original HAPGEN2
98	EAS	35	17	40	41	42	76	12	77	Original HAPGEN2
98	EAS	43	23	47	41	52	71	7	78	Original HAPGEN2
98	EAS	44	20	35	49	39	74	15	79	Original HAPGEN2
98	EAS	42	20	39	36	51	78	11	80	Original HAPGEN2
98	EAS	31	18	37	42	41	76	13	81	Original HAPGEN2
98	EAS	38	12	38	30	50	77	11	82	Original HAPGEN2
98	EAS	39	17	42	34	60	69	12	83	Original HAPGEN2
98	EAS	41	25	36	34	50	75	9	84	Original HAPGEN2
98	EAS	25	25	47	32	48	74	10	85	Original HAPGEN2
98	EAS	50	29	40	38	39	81	6	86	Original HAPGEN2
98	EAS	37	17	41	31	42	74	10	87	Original HAPGEN2
98	EAS	34	23	37	37	44	76	12	88	Original HAPGEN2
98	EAS	38	23	34	37	42	65	11	89	Original HAPGEN2
98	EAS	40	22	41	40	34	79	11	90	Original HAPGEN2
98	EAS	31	31	36	41	48	68	11	91	Original HAPGEN2
98	EAS	44	25	37	37	45	64	10	92	Original HAPGEN2
98	EAS	39	19	47	41	34	73	13	93	Original HAPGEN2
98	EAS	46	17	41	39	50	64	11	94	Original HAPGEN2
98	EAS	33	21	33	45	47	69	11	95	Original HAPGEN2
98	EAS	42	24	38	41	44	76	11	96	Original HAPGEN2
98	EAS	37	20	41	33	45	89	5	97	Original HAPGEN2
98	EAS	44	20	39	40	41	80	6	98	Original HAPGEN2
98	EAS	35	20	43	44	44	79	9	99	Original HAPGEN2
98	EAS	33	17	39	39	55	68	6	100	Original HAPGEN2
99	EAS	49	25	47	45	51	96	16	1	Original HAPGEN2
99	EAS	45	31	47	49	57	85	17	2	Original HAPGEN2
99	EAS	40	29	35	51	57	88	7	3	Original HAPGEN2
99	EAS	39	33	40	56	53	82	17	4	Original HAPGEN2
99	EAS	37	21	45	41	59	104	9	5	Original HAPGEN2
99	EAS	37	34	37	47	46	108	14	6	Original HAPGEN2
99	EAS	42	34	41	46	51	95	17	7	Original HAPGEN2
99	EAS	38	24	49	47	58	98	14	8	Original HAPGEN2
99	EAS	48	30	47	36	71	76	20	9	Original HAPGEN2
99	EAS	35	27	57	41	53	89	13	10	Original HAPGEN2
99	EAS	45	32	48	44	48	95	19	11	Original HAPGEN2
99	EAS	41	20	49	37	51	92	15	12	Original HAPGEN2
99	EAS	39	26	55	42	48	99	14	13	Original HAPGEN2
99	EAS	50	18	51	40	55	100	16	14	Original HAPGEN2
99	EAS	50	30	47	43	46	98	11	15	Original HAPGEN2
99	EAS	46	27	69	37	53	81	15	16	Original HAPGEN2
99	EAS	60	20	47	56	60	80	14	17	Original HAPGEN2
99	EAS	37	25	62	50	53	101	15	18	Original HAPGEN2
99	EAS	46	29	50	40	53	93	14	19	Original HAPGEN2
99	EAS	38	26	46	54	52	81	17	20	Original HAPGEN2
99	EAS	45	24	50	38	52	106	11	21	Original HAPGEN2
99	EAS	42	24	34	53	53	94	15	22	Original HAPGEN2
99	EAS	39	19	40	51	65	87	18	23	Original HAPGEN2
99	EAS	48	28	53	53	44	84	14	24	Original HAPGEN2
99	EAS	49	24	34	44	49	108	11	25	Original HAPGEN2
99	EAS	49	34	61	45	58	85	16	26	Original HAPGEN2
99	EAS	50	21	38	37	57	96	13	27	Original HAPGEN2
99	EAS	40	23	61	45	50	86	18	28	Original HAPGEN2
99	EAS	47	14	50	52	42	102	14	29	Original HAPGEN2
99	EAS	51	36	52	51	43	92	11	30	Original HAPGEN2
99	EAS	46	14	48	38	60	87	14	31	Original HAPGEN2
99	EAS	43	38	37	52	70	90	9	32	Original HAPGEN2
99	EAS	48	32	29	48	52	98	18	33	Original HAPGEN2
99	EAS	41	21	53	48	64	81	17	34	Original HAPGEN2
99	EAS	41	34	50	43	58	92	14	35	Original HAPGEN2
99	EAS	49	27	42	52	54	87	14	36	Original HAPGEN2
99	EAS	41	23	40	50	50	109	12	37	Original HAPGEN2
99	EAS	54	25	43	42	56	98	16	38	Original HAPGEN2
99	EAS	57	31	37	37	61	97	13	39	Original HAPGEN2
99	EAS	54	35	49	42	54	108	9	40	Original HAPGEN2
99	EAS	49	27	50	27	46	113	13	41	Original HAPGEN2
99	EAS	44	31	51	53	50	96	14	42	Original HAPGEN2
99	EAS	44	19	66	51	48	95	16	43	Original HAPGEN2
99	EAS	37	25	60	36	46	104	8	44	Original HAPGEN2
99	EAS	40	22	42	48	48	104	7	45	Original HAPGEN2
99	EAS	48	19	49	45	57	97	9	46	Original HAPGEN2
99	EAS	36	26	49	35	47	90	20	47	Original HAPGEN2
99	EAS	45	26	51	42	63	84	14	48	Original HAPGEN2
99	EAS	47	27	45	56	48	85	13	49	Original HAPGEN2
99	EAS	39	31	48	48	54	88	19	50	Original HAPGEN2
99	EAS	46	24	61	45	43	94	17	51	Original HAPGEN2
99	EAS	44	16	46	41	44	98	21	52	Original HAPGEN2
99	EAS	55	28	36	56	60	92	15	53	Original HAPGEN2
99	EAS	53	20	53	37	45	102	22	54	Original HAPGEN2
99	EAS	51	27	58	40	60	94	8	55	Original HAPGEN2
99	EAS	41	24	47	50	61	72	16	56	Original HAPGEN2
99	EAS	45	26	59	43	55	101	16	57	Original HAPGEN2
99	EAS	46	25	41	44	57	87	15	58	Original HAPGEN2
99	EAS	49	28	38	42	60	102	17	59	Original HAPGEN2
99	EAS	41	28	44	52	62	93	13	60	Original HAPGEN2
99	EAS	42	25	38	52	60	95	11	61	Original HAPGEN2
99	EAS	60	20	36	46	49	99	14	62	Original HAPGEN2
99	EAS	49	29	61	56	57	90	13	63	Original HAPGEN2
99	EAS	35	24	47	42	59	97	15	64	Original HAPGEN2
