pop	N	Fitted_singletons	Fitted_doubletons	Fitted_MAC3_5	Fitted_MAC6_10	Fitted_MAC11_20	Fitted_MAC21_MAF005	Fitted_MAF005_MAF01	block
AFR	8128	505.579401542384	123.479979841413	112.501033881709	51.2495639786235	31.5373502006561	30.4542303211327	6.64051628752285	16
EAS	9197	541.152259307652	112.394953994797	102.881311166583	49.809710762049	33.244317914233	38.6285495500301	8.90817924763156	16
NFE	56885	1448.40128778131	435.117501320365	406.412210915185	175.200774751446	97.7656235519312	102.856492574522	2.02685444686138	16
SAS	15308	714.845048536648	188.989764874093	177.54080988666	82.4635894766558	51.1781613708398	59.8521441231975	6.70890820248957	16
AFR	8128	660.231760277693	169.243534250599	167.565530064232	85.8797391979291	59.3174251375534	68.0644667100151	18.253974382265	18
EAS	9197	667.029636603191	175.681939812477	164.911193431391	76.6192801339838	47.5939671340403	48.3817160452647	9.3471843654198	18
NFE	56885	2021.97128081791	661.92210145838	631.742171947269	268.8480759489	144.577241069238	137.218344554008	2.07089133784912	18
SAS	15308	1074.02079154187	276.004443102947	255.610747770486	117.266260726548	72.1500281832247	83.3453539670586	9.19603892354974	18
AFR	8128	354.783409847919	98.2408237179582	96.2416879848462	47.0753452790722	30.6399929896937	31.8597211624897	7.56255955856197	19
EAS	9197	393.353905822716	85.7486647416169	78.0768791157957	36.965721562623	24.0059608287011	26.6290546475405	5.79203085422725	19
NFE	56885	1176.3617997948	383.520129135449	363.141058820812	152.520477882365	80.8538428710601	74.5061763934232	1.04610550633601	19
SAS	15308	572.328273105653	138.522560479135	129.56142403843	61.8328114032735	39.980295133642	50.9798959750753	6.4985349690559	19
AFR	8128	301.796739754027	78.3337192078734	77.8586161435575	39.9786404717073	27.6236811643111	31.683520091867	8.48858175022588	2
EAS	9197	315.449578129409	80.8305517008086	78.1394856873671	38.543049807411	25.5931264960111	29.0240906819852	6.44415072963532	2
NFE	56885	1017.96528013492	331.766428156088	314.948589904204	133.003731138761	70.9697640608845	66.3250262221872	0.964648670486243	2
SAS	15308	509.921437497132	147.001349402847	140.674785763256	64.8535651057099	39.332047862139	43.524595474586	4.46529484369696	2
AFR	8128	254.283175084384	52.5126180111261	50.3083650251339	26.1016435223026	18.6581312858278	22.8798774996943	6.67607528581904	20
EAS	9197	239.774397712915	55.6493687395698	51.0265242961162	23.9333563705734	15.2827580139557	16.4269796446304	3.42725453109491	20
NFE	56885	810.610580154476	234.237391406291	218.978067298805	96.6424791934264	55.8379879097036	63.9967207299829	1.53910178964758	20
SAS	15308	370.554990158798	106.000789910186	95.9554806946101	40.1034046421648	21.8527401641875	19.8912992264557	1.50739632719532	20
AFR	8128	116.090340290447	30.3372440945316	30.5885606551402	16.0309935392526	11.3021334146712	13.3644540864464	3.710706909202	21
EAS	9197	126.080893326618	25.8242041440211	24.8768172536379	13.0358965873561	9.41550935417197	12.4024322096859	3.32236477156848	21
NFE	56885	475.958223679389	131.182983804089	121.212118498288	53.6568764744413	31.3953597359212	37.3770147684038	0.983283504585534	21
SAS	15308	219.566835692082	48.1605358026385	45.2277888880637	22.418384147066	15.2339402930289	21.5048869489887	3.16319667360859	21
AFR	8128	114.892693141555	28.3436396734211	29.6592845680948	16.738644967934	12.7937161070262	17.2010591837955	5.5479528040337	22
EAS	9197	117.591447039229	26.3962282159984	24.7517866930316	12.1574891258735	8.16646879621704	9.53474928719691	2.20580196158696	22
NFE	56885	434.655144553939	100.674908537803	91.0009269278825	41.735814070592	26.0505684205893	36.9733829821288	1.41359693882654	22
SAS	15308	192.22088282163	46.576000574566	45.2569840590569	22.9422697334647	15.7756238286272	22.5632403510039	3.36168109610652	22
AFR	8128	136.670084161386	26.6970185154435	26.4570677517685	14.5788940392098	11.0916106703211	14.9854773373719	4.88675480926794	24
EAS	9197	120.348506639277	33.6672159259533	31.9044032436744	14.6670923423823	8.91723880725803	8.69801433103247	1.58711978848918	24
NFE	56885	425.920838679316	128.988831275903	124.250362513745	56.4947510614776	33.4103763160627	39.9185396628284	1.04116395929825	24
SAS	15308	188.245533110408	57.5331125331054	56.8147213331427	26.9051461288408	16.615110171457	18.8373925482879	1.99230332369422	24
AFR	8128	530.147790671769	125.565821420462	117.33950013472	56.3438324432037	36.7608655807219	38.902333359178	9.50077975097958	25
EAS	9197	502.220618333611	112.219272892425	102.909145401668	48.8885850297422	31.7697764945494	35.2127740731833	7.64421321379294	25
NFE	56885	1695.73743438917	499.347967029364	452.589737427286	186.384901677884	99.212206929171	94.758480684599	1.49306902277308	25
SAS	15308	818.55679367674	206.362229991102	187.653571998675	84.1209454876567	50.6567365635219	56.3902517887011	5.90208123185454	25
AFR	8128	511.697674637589	124.459736698086	123.77532955581	64.9662086545462	46.2500966116103	55.8076821652452	15.9071716771139	26
EAS	9197	545.651793445317	125.555741903547	117.714588207426	57.3613116660676	38.1189956549999	43.6738632193803	9.86444527479436	26
NFE	56885	1550.38736175646	494.793998237801	474.850155414281	207.813471570738	116.251272661752	121.085341402261	2.29919369180039	26
SAS	15308	899.481817159556	195.633532602572	177.568841281764	83.7156119441469	54.1483740716523	69.8247742141052	9.09132062952774	26
AFR	8128	408.834957340712	94.4834864339907	92.5858984498649	48.2304882539682	34.2581130648277	41.334553562202	11.8000757099667	27
EAS	9197	444.46590955445	92.6972497921403	86.2781996470836	42.7868912277912	29.2326766940133	35.231650737386	8.49034049660293	27
NFE	56885	1460.39271750053	411.641145795306	376.282272168718	161.46621149336	90.898695692722	98.9175577016618	2.1313919375987	27
SAS	15308	721.556303116962	163.517591900988	148.7847106991	69.4911275878723	44.3119594706445	55.4472784315025	6.90993788384131	27
AFR	8128	1062.46441074809	244.533496366545	244.989828941087	132.06653226791	97.0871606063132	123.481332912821	37.463216947493	28
EAS	9197	1010.20654971048	206.117454976806	184.576906061935	86.8575560022705	56.4559672309004	63.0025982846617	13.8379732412122	28
NFE	56885	4087.54283628996	1000.65948271153	871.882721963799	367.661548087932	208.462227415375	236.725338593841	5.72943953217376	28
SAS	15308	1675.68526490709	380.753895849948	350.32223483168	166.394864845282	107.900216549034	139.217250185485	18.1007985734612	28
AFR	8128	187.732117184335	54.2229777288266	53.3503708196908	25.8072575925052	16.4842088802528	16.5730874285331	3.76541363074386	29
EAS	9197	210.847174047513	49.4811194559567	47.353626946566	23.6801718944532	16.118079065242	19.1545575933995	4.52014239376462	29
NFE	56885	766.046105611444	204.808358801499	187.578542782518	82.9457985431335	48.7458504284017	58.9528436368337	1.61064706442285	29
SAS	15308	305.508087102357	79.766495038806	76.6831822640571	37.2164461833913	24.2361155927927	31.049790218498	3.96556781062468	29
AFR	8128	839.254505335924	209.282153585274	200.732349291396	98.7236837320389	65.5885878797102	71.0615730041195	17.8163020555077	3
EAS	9197	879.512981270836	194.436955551447	177.466340462882	83.9689872233003	54.4104096207274	60.0838717793584	12.9891054998981	3
NFE	56885	2715.43714273186	833.911875667464	772.087969255973	322.829541958541	173.038869224906	165.972733230338	2.61520527296017	3
SAS	15308	1363.06338946281	326.520157374375	299.594087223315	139.097961830575	87.5384279932432	106.300099674573	12.6596928383396	3
AFR	8128	637.745742418987	157.533213635954	146.207513162966	68.3856915577555	43.1870891833481	43.3386344527386	9.90394254078072	30
EAS	9197	580.215934072037	142.918670192846	131.358745054544	60.5216627019428	37.6403331352849	38.5978108949594	7.56751179291102	30
NFE	56885	1999.41590583529	554.782992643607	508.162850516621	220.685175612173	126.288733261046	142.930062545222	3.36828464081455	30
SAS	15308	936.004632793598	228.504874892833	212.758703182526	100.480635442574	64.1983184681294	79.9950569114408	9.86877830889957	30
AFR	8128	1242.71124339454	307.523160227886	289.341577774184	138.313945884035	89.3229972415816	92.7323603000242	22.0875083876315	31
EAS	9197	1206.39102459217	280.756992077764	257.625112611078	120.866202586731	77.1732821301786	82.9215000512942	17.2905891765836	31
NFE	56885	4342.62004843211	1286.98716398156	1170.45411056559	483.304843558327	257.645971628495	246.475183715186	3.89282142459035	31
SAS	15308	2049.78322099755	504.179301696017	463.320679798855	213.526844162373	132.864080936943	157.536412907806	18.1038477357446	31
AFR	8128	659.310836453909	171.60017544114	162.659708555022	77.2082540352682	49.1446816996074	49.6769996178503	11.4258986239137	32
EAS	9197	674.856331971415	153.023397813873	140.635234848198	66.7253065177411	43.2310599917539	47.6359846318627	10.2604021527868	32
NFE	56885	2152.99302930089	660.069942362792	617.234993913046	263.411499380866	144.604770086714	146.079901458472	2.60694471948479	32
SAS	15308	1027.92661482845	271.269577521544	255.553690272822	119.361320891239	74.5373359216381	88.1970296669833	10.0562167185897	32
AFR	8128	1151.0256166359	281.762336503355	264.090329575438	125.95422315195	81.2654945837135	84.3249208513678	20.0821115050783	33
EAS	9197	1181.92104784318	255.527993043069	229.057887542049	106.094191766285	67.4525872243318	72.4127101071712	15.1283726198973	33
NFE	56885	4063.16873820065	1071.3120969771	961.100259741083	412.36202786737	235.143730335118	266.762277691733	6.37229783830407	33
SAS	15308	1797.76599952459	422.589911447724	391.151020661642	185.448389296488	119.540813173619	152.031576714954	19.3415402619821	33
AFR	8128	641.245564013783	142.437449636799	129.547715333802	60.8639244922223	39.1361645431563	40.7082485094819	9.76093347075449	34
EAS	9197	673.783031730013	127.809789241744	113.545490087948	53.8418097218061	35.5058262543609	40.7138411314019	9.26527685908833	34
NFE	56885	2244.49107977671	607.283190679243	529.982382192777	213.31095941055	112.80837619866	108.335706675398	1.76198258066712	34
SAS	15308	1102.17252195303	234.835643091397	214.082494142807	102.251791540637	67.1561520032387	89.2295963287629	12.1149497651934	34
AFR	8128	130.198225638029	32.4085002973381	32.3069368540626	16.8984581779734	11.9578799848728	14.2729277440155	4.01385508749266	35
EAS	9197	155.677408636104	36.1562861724398	31.8735244239602	14.0126207038635	8.36865841343541	8.0942291060355	1.47673722817626	35
