block	Singletons	Doubletons	MAC.3.5	MAC.6.10	MAC.11.20	MAC.21.MAF0.005	MAF0.005.MAF0.01	Total	pop	N_bp	Zeros	per_rv	alpha	beta	b	N	Fitted_singletons	Fitted_doubletons	Fitted_MAC3_5	Fitted_MAC6_10	Fitted_MAC11_20	Fitted_MAC21_MAF005	Fitted_MAF005_MAF01	bias_singletons	bias_doubletons	bias_MAC3_5	bias_MAC6_10	bias_MAC11_20	bias_21.MAF005	bias_MAF005_MAF01	check
98	0.505627009646302	0.130225080385852	0.10048231511254	0.0546623794212219	0.0345659163987138	0.0586816720257235	0.02491961414791	1244	AFR	21456	0	0.909163987138264	-0.419501924269374	1.4831835582909	0.226520172152937	8128	0.50749722982713	0.114883837263512	0.113388070651382	0.0600459774063751	0.0434392226715083	0.0539652148868314	0.0159444344315252	-0.00187022018082728	0.01534124312234	-0.012905755538842	-0.00538359798515323	-0.00887330627279443	0.00471645713889208	0.00897517971638477	-6.59194920871187e-17
99	0.515565679574791	0.118451025056948	0.103264996203493	0.0455580865603645	0.044039483675019	0.067577828397874	0.0288534548215642	1317	AFR	28687	0	0.923310554290053	-0.532692846713072	1.37687390718011	0.181201698169356	8128	0.516509195707151	0.106876887005458	0.108037058901933	0.0604814566344867	0.0465291582697423	0.0637705902596174	0.0211062075116623	-0.000943516132360323	0.0115741380514894	-0.00477206269843977	-0.0149233700741222	-0.0024896745947233	0.00380723813825656	0.00774724730990186	2.14411821630733e-15
100	0.512922465208748	0.134194831013916	0.102385685884692	0.0556660039761431	0.0308151093439364	0.0636182902584493	0.0188866799204771	1006	AFR	24246	0	0.918489065606362	-0.404255972018804	1.50022779675237	0.236385705885793	8128	0.514141790824019	0.117254666406253	0.115154598831452	0.0604102344897846	0.0432667212498525	0.0529120982958288	0.015348955509172	-0.00121932561527149	0.0169401646076633	-0.0127689129467603	-0.00474423051364143	-0.0124516119059161	0.0107061919626205	0.00353772441130513	-3.29597460435593e-16
101	0.506983240223464	0.127094972067039	0.120111731843575	0.0391061452513966	0.0377094972067039	0.0488826815642458	0.0293296089385475	716	AFR	13068	0	0.909217877094972	-0.327353045405401	1.57033984253189	0.272923157613603	8128	0.508713238300581	0.121680150685554	0.117920065423183	0.0597745150646604	0.0411604005328538	0.04725548986823	0.0127140172199077	-0.00172999807711693	0.0054148213814848	0.00219166642039213	-0.0206683698132637	-0.0034509033261499	0.00162719169601581	0.0166155917186398	1.97758476261356e-15
102	0.477064220183486	0.126146788990826	0.103211009174312	0.055045871559633	0.0538990825688073	0.0538990825688073	0.0309633027522936	872	AFR	17673	0	0.900229357798165	-0.410264154668468	1.4470172833625	0.223489427579232	8128	0.479865477506415	0.114271065425755	0.116200470576633	0.0634573875762938	0.0471020972486537	0.0606736439437902	0.0186592155206258	-0.00280125732292824	0.0118757235650705	-0.012989461402321	-0.00841151601666072	0.00679698532015361	-0.00677456137498286	0.0123040872316678	-9.64506252643105e-16
103	0.508130081300813	0.15650406504065	0.0995934959349594	0.0650406504065041	0.0264227642276423	0.040650406504065	0.0304878048780488	492	AFR	9383	0	0.926829268292683	-0.171860332614061	1.69661222748547	0.372994726140811	8128	0.513628538177111	0.134021472955737	0.127972026087837	0.061429029756259	0.0395495452850751	0.0406743755296675	0.0095542805009967	-0.00549845687629757	0.0224825920849132	-0.028378530152878	0.00361162065024506	-0.0131267810574328	-2.39690256024633e-05	0.0209335243770521	-4.26741975090295e-16
104	0.464387464387464	0.150997150997151	0.105413105413105	0.0626780626780627	0.0227920227920228	0.0826210826210826	0.0284900284900285	351	AFR	7602	0	0.917378917378917	-0.349727998018822	1.45576168171711	0.249521740745906	8128	0.466871590829403	0.120337056698929	0.124901244729019	0.0687731050327093	0.0510609779805997	0.0654612351549228	0.019973706953334	-0.00248412644193846	0.0306600942982222	-0.0194881393159139	-0.00609504235464658	-0.0282689551885769	0.0171598474661598	0.00851632153669449	6.73072708679001e-16
105	0.517967781908302	0.130111524163569	0.111111111111111	0.0495662949194548	0.0450227178851714	0.050392399834779	0.0198265179677819	2421	AFR	57348	0	0.923998347790169	-0.360635197779339	1.54518944985405	0.260262152798763	8128	0.519476660325127	0.121254128820152	0.117752413331779	0.0603303752010818	0.0421040201037622	0.0494218404973138	0.0136589095109569	-0.0015088784168249	0.00885739534341674	-0.00664130222066753	-0.010764080281627	0.00291869778140921	0.000970559337465211	0.00616760845682501	-3.2387287296487e-15
106	0.554604932058379	0.131353799698037	0.108203321590337	0.0528434826371414	0.0306995470558631	0.0523402113739306	0.0161046804227479	1987	AFR	37572	0	0.946149974836437	-0.385641599136177	1.56981751185704	0.258526013767033	8128	0.555448005045585	0.121893984391848	0.115025458733314	0.0574283413865848	0.0393039828097354	0.0449670918919953	0.012083110577374	-0.00084307298720554	0.00945981530618953	-0.00682213714297709	-0.00458485874944336	-0.00860443575387229	0.00737311948193525	0.00402156984537386	3.60822483003176e-16
0	0.564102564102564	0.120512820512821	0.115384615384615	0.0769230769230769	0.0282051282051282	0.0461538461538462	0.00512820512820513	390	EAS	8490	1	0.956410256410256	-0.370617083703709	1.58991377353717	0.269706028863307	9197	0.563116878124815	0.124105810308957	0.116320903092768	0.0574062693030259	0.0388203856728786	0.0458674533061221	0.0107725566016894	0.000985685977749062	-0.00359298979613684	-0.000936287708152295	0.0195168076200511	-0.0106152574677504	0.000286392847724054	-0.00564435147348427	3.35668992601512e-16
1	0.520923520923521	0.131313131313131	0.125541125541126	0.0634920634920635	0.0418470418470418	0.0476190476190476	0.0158730158730159	693	EAS	13239	0	0.946608946608947	-0.263065414512521	1.61227166784053	0.318825857339334	9197	0.521547780595328	0.130905367018902	0.126920303894523	0.0633688200217485	0.0427217255850054	0.0497317780245411	0.0114131714688961	-0.000624259671807348	0.000407764294229201	-0.00137917835339738	0.000123243470314977	-0.000874683737963504	-0.00211273040549349	0.00445984440411977	2.2360585605341e-15
2	0.51963746223565	0.13595166163142	0.128398791540786	0.0558912386706949	0.0483383685800604	0.0498489425981873	0.00755287009063444	662	EAS	11037	0	0.945619335347432	-0.226451698687469	1.64103023322251	0.340973581428359	9197	0.519656326454668	0.133156328219639	0.128723196664718	0.0634939497844622	0.0421608745723247	0.0478128784699155	0.0106157811817034	-1.88642190183108e-05	0.00279533341178106	-0.000324405123932447	-0.00760271111376738	0.00617749400773577	0.00203606412827181	-0.00306291109106896	1.55517959621321e-15
3	0.565140845070423	0.125	0.112089201877934	0.0592723004694836	0.0352112676056338	0.0381455399061033	0.00469483568075117	1704	EAS	28833	0	0.939553990610329	-0.325048734513783	1.66053718012317	0.294075714637491	9197	0.564883204347151	0.124880670137129	0.113980984020934	0.0539306088466664	0.0349460749197662	0.0385899591513315	0.00834248918734967	0.000257640723271391	0.000119329862871137	-0.00189178214299947	0.00534169162281716	0.000265192685867589	-0.000444419245228214	-0.0036476535065985	1.0998146837693e-15
4	0.665625	0.14375	0.071875	0.025	0.021875	0.03125	0.003125	320	EAS	6117	0	0.9625	-0.194230124125607	2.05310939039148	0.429896382014506	9197	0.66976555895073	0.127763793672789	0.096469042319432	0.0352247686514118	0.0178365113249157	0.0136111248544996	0.00182920022622015	-0.0041405589507304	0.0159862063272108	-0.024594042319432	-0.0102247686514118	0.00403848867508425	0.0176388751455004	0.00129579977377985	1.09352631116888e-15
5	0.583580613254204	0.138476755687438	0.124629080118694	0.0544015825914936	0.0346191889218595	0.0316518298714144	0.0019782393669634	1011	EAS	22692	0	0.969337289812067	-0.171694609277671	1.81109459310932	0.414530813522973	9197	0.583071191035825	0.138983025962001	0.123455805042849	0.0544170361542361	0.0324666067940744	0.0312751016657536	0.00566852315732787	0.000509422218378242	-0.000506270274563042	0.00117327507584503	-1.54535627425248e-05	0.00215258212778516	0.000376728205660842	-0.00369028379036447	-7.60242563346836e-16
6	0.551569506726457	0.14050822122571	0.134529147982063	0.0582959641255605	0.0343796711509716	0.0418535127055306	0.00597907324364723	669	EAS	13917	0	0.96711509715994	-0.144565972499374	1.7584619383158	0.418704311228865	9197	0.551004128944479	0.14120699418288	0.131201139611849	0.0605946433688955	0.0375616878937241	0.0381659976909567	0.00738050546715791	0.000565377781978627	-0.00069877295717044	0.00332800837021366	-0.00229867924333493	-0.00318201674275254	0.00368751501457394	-0.00140143222351068	-2.36529545949438e-15
7	0.565152643335815	0.137751303052867	0.116902457185406	0.0610573343261355	0.0409530900967982	0.039463886820551	0.00372300819061802	1343	EAS	27279	0	0.965003723008191	-0.253936486409753	1.69569829075529	0.344057659486341	9197	0.565412085341292	0.133712016748614	0.123225336061381	0.0578903719201913	0.0369396937048148	0.0395975720587214	0.008226647173174	-0.000259442005476895	0.00403928630425296	-0.00632287887597559	0.00316696240594417	0.00401339639198343	-0.000133685238170395	-0.00450363898255598	1.69829428298129e-15
9	0.576980568011958	0.121076233183857	0.12406576980568	0.0582959641255605	0.0373692077727952	0.0493273542600897	0.00448430493273543	669	EAS	12777	0	0.971599402092676	-0.378628283887316	1.58924505020046	0.270194722711281	9197	0.575561848087297	0.125349322433594	0.117093838433397	0.0576912254269214	0.038995579562488	0.0460794298816042	0.0108281582673717	0.00141871992466081	-0.00427308924973772	0.00697193137228352	0.000604738698639133	-0.00162637178969281	0.00324792437848549	-0.00634385333463627	2.14325085456935e-15
10	0.591362126245847	0.102990033222591	0.112956810631229	0.0564784053156146	0.0431893687707641	0.0564784053156146	0.00332225913621262	301	EAS	6936	0	0.966777408637874	-0.540550624722784	1.45419877598488	0.190303292835363	9197	0.589684722989323	0.10982034641381	0.104360980530393	0.054770932367376	0.0399044966363835	0.0535461424257027	0.0146897872748853	0.00167740325652466	-0.00683031319121873	0.00859583010083648	0.00170747294823865	0.00328487213438061	0.00293226288991192	-0.0113675281386727	9.05525654459893e-16
11	0.531353135313531	0.178217821782178	0.125412541254125	0.0495049504950495	0.033003300330033	0.0561056105610561	0.0066006600660066	303	EAS	5820	0	0.98019801980198	0.0238109728548376	1.8428391850071	0.558800323554522	9197	0.53508556863191	0.152417444104595	0.144211465938639	0.0655344956596201	0.0392141437013698	0.0371989041285716	0.00653599763727248	-0.00373243331837825	0.0258003776775834	-0.0187989246845135	-0.0160295451645706	-0.00621084337133682	0.0189067064324845	6.46624287341203e-05	2.88918194923937e-15
12	0.546987951807229	0.125301204819277	0.15421686746988	0.0746987951807229	0.0313253012048193	0.0385542168674699	0.00481927710843374	415	EAS	8133	0	0.975903614457831	-0.127873741644313	1.74294155753532	0.428302471705922	9197	0.543647354448232	0.143577490010485	0.135661651570101	0.0636638737305808	0.0399509669504301	0.0412664395288937	0.00813583821910564	0.00334059735899706	-0.0182762851912076	0.0185552158997788	0.0110349214501421	-0.00862566574561082	-0.00271222266142382	-0.0033165611106719	3.87277016011822e-15
13	0.545670225385528	0.141162514827995	0.149466192170818	0.0581257413997628	0.0249110320284698	0.033214709371293	0.00711743772241993	843	EAS	15207	0	0.959667852906287	0.0396811782856927	1.91271030344193	0.5860206316624	9197	0.543986039324653	0.14990286307631	0.137024263686807	0.0594943732123586	0.0340841259469429	0.0302860927035894	0.0048900949556287	0.00168418606087528	-0.00874034824831518	0.0124419284840118	-0.00136863181259581	-0.00917309391847313	0.0029286166677036	0.00222734276679123	-2.21957868751232e-15
14	0.562037037037037	0.141666666666667	0.115740740740741	0.0527777777777778	0.0398148148148148	0.0351851851851852	0.00925925925925926	1080	EAS	23175	0	0.956481481481481	-0.20575337352841	1.74826179486801	0.376627384198246	9197	0.563399014358768	0.135537493848391	0.123387647390772	0.0564612570514316	0.0349813490312778	0.0357343813750335	0.00698033842581093	-0.00136197732173104	0.00612917281827591	-0.0076469066500312	-0.0036834792736538	0.00483346578353705	-0.000549196189848312	0.00227892083344833	-3.08000153159682e-15
15	0.526086956521739	0.160869565217391	0.126086956521739	0.06	0.0521739130434783	0.0356521739130435	0.00782608695652174	1150	EAS	20241	0	0.968695652173913	-0.0165545523244462	1.80939581682412	0.513025198749464	9197	0.528757232182839	0.14858936358966	0.141120335355213	0.0649893488114668	0.0395546300721296	0.0386276866575376	0.00705705550507125	-0.00267027566109945	0.0122802016277314	-0.0150333788334736	-0.00498934881146679	0.0126192829713487	-0.00297551274449413	0.00076903145145049	-3.36015937296708e-15
16	0.595564941921858	0.108764519535375	0.134107708553326	0.0496304118268215	0.0348468848996832	0.0422386483632524	0.00739176346356917	947	EAS	16890	0	0.972544878563886	-0.39878398814242	1.60447004688428	0.26227517419798	9197	0.593329670534452	0.123231973767951	0.112801034105852	0.0546123180076409	0.0364497049692268	0.0423530793478829	0.00976709783087906	0.0022352713874062	-0.0144674542325762	0.0213066744474747	-0.00498190618081935	-0.00160282006954361	-0.000114430984630522	-0.00237533436730989	1.35568639647587e-15
18	0.539027982326951	0.130338733431517	0.144329896907216	0.0640648011782032	0.0368188512518409	0.0346097201767305	0.00957290132547865	1358	EAS	25321	0	0.958762886597938	-0.118213338187009	1.76004233664144	0.430829753492136	9197	0.53761106301472	0.141595739127946	0.132914756914194	0.0617534369987191	0.0383596797802262	0.0389945878957167	0.00753362286641144	0.00141691931223098	-0.0112570056964294	0.0114151399930223	0.00231136417948417	-0.00154082852838527	-0.00438486771898621	0.00203927845906721	3.79470760369927e-15
19	0.588563458856346	0.115760111576011	0.121338912133891	0.0781032078103208	0.0320781032078103	0.0278940027894003	0.00836820083682008	717	EAS	16731	0	0.9721059972106	-0.337848402518035	1.65507694151586	0.297079270688721	9197	0.587762097039501	0.128128421405799	0.116664991805325	0.0552353738010624	0.0358704811856749	0.0397899925998753	0.00865463937335971	0.000801361816844426	-0.0123683098297881	0.00467392032856638	0.0228678340092583	-0.00379237797786459	-0.011895989810475	-0.000286438536539627	1.80584713849186e-15
20	0.565874730021598	0.138228941684665	0.110151187904968	0.0583153347732181	0.0431965442764579	0.0367170626349892	0.00647948164146868	463	EAS	10314	0	0.958963282937365	-0.270729604626983	1.69169601230848	0.332384672739451	9197	0.567011444810782	0.131597990748	0.120666024149312	0.056596897351394	0.0361402167405793	0.0388460384053652	0.00810467073193176	-0.00113671478918353	0.00663095093666505	-0.0105148362443447	0.0017184374218241	0.00705632753587859	-0.002128975770376	-0.00162518909046308	4.05925293378573e-16
21	0.552941176470588	0.101960784313725	0.113725490196078	0.0666666666666667	0.0549019607843137	0.0470588235294118	0.00392156862745098	255	EAS	6921	0	0.941176470588235	-0.481327991202645	1.47592128382366	0.209493580667653	9197	0.552034840501318	0.113069157741354	0.10892110201993	0.0570766029928941	0.0412250347172285	0.0543030312211228	0.0145467013943881	0.000906335969270589	-0.0111083734276284	0.00480438817614821	0.00959006367377258	0.0136769260670852	-0.00724420769171104	-0.0106251327669371	-1.38777878078145e-17
22	0.530685920577617	0.122743682310469	0.0938628158844765	0.075812274368231	0.0469314079422383	0.0288808664259928	0.0108303249097473	277	EAS	8175	0	0.909747292418773	-0.350386126805929	1.60313951231206	0.266799188326252	9197	0.532750921006814	0.119588756217005	0.112138573759346	0.055079801227199	0.036998386210067	0.0431974143717155	0.00999343962662571	-0.00206500042919655	0.0031549260934641	-0.0182757578748697	0.020732473141032	0.00993302173217131	-0.0143165479457227	0.000836885283121582	4.68375338513738e-17
24	0.49814126394052	0.148698884758364	0.130111524163569	0.0483271375464684	0.033457249070632	0.0483271375464684	0.00371747211895911	269	EAS	6033	0	0.910780669144981	-0.0207459186913635	1.81028256533099	0.480137329629418	9197	0.498709210340117	0.139512746253743	0.13220787022905	0.0607786024464708	0.0369519261033401	0.0360434871997036	0.00657682657255586	-0.00056794639959673	0.00918613850462097	-0.00209634606548151	-0.0124514649000024	-0.0034946770327081	0.0122836503467648	-0.00285935445359675	2.35055030994857e-16
25	0.579229122055675	0.138115631691649	0.11134903640257	0.0492505353319058	0.0364025695931477	0.0438972162740899	0.0139186295503212	934	EAS	22178	0	0.972162740899358	-0.319801657360027	1.65720826749865	0.306584245680999	9197	0.580640804046527	0.129741962920549	0.118978088012454	0.056522385350396	0.0367305281678418	0.0407111390974	0.00883783330419027	-0.00141168199085273	0.00837366877110013	-0.00762905160988463	-0.00727185001849023	-0.000327958574694059	0.00318607717668994	0.00508079624613093	-6.5746019739521e-16
26	0.555452865064695	0.11275415896488	0.134935304990758	0.0711645101663586	0.0258780036968577	0.0452865064695009	0.00462107208872458	1082	EAS	23505	0	0.950092421441775	-0.320241410380982	1.62405632614016	0.295284491238402	9197	0.552721096266566	0.127182404861729	0.119239663503638	0.0581044678093492	0.0386128540584069	0.0442396888396393	0.00999224610244463	0.00273176879812931	-0.0144282458968487	0.0156956414871201	0.0130600423570094	-0.0127348503615493	0.00104681762986162	-0.00537117401372005	2.42080661072563e-15
27	0.565836298932384	0.128113879003559	0.102016607354686	0.0462633451957295	0.0403321470937129	0.0510083036773428	0.00830367734282325	843	EAS	19620	0	0.941874258600237	-0.418342001486139	1.56699190703623	0.242278936976977	9197	0.566342902082633	0.118115761712717	0.109936543892818	0.054519484235208	0.0372485686722901	0.0448925213269444	0.0108184766776286	-0.000506603150249085	0.00999811729084213	-0.00791993653813279	-0.00825613903947842	0.00308357842142284	0.00611578235039843	-0.00251479933480535	-2.24993634834192e-15
28	0.57486229344016	0.115172759138708	0.108662994491738	0.0455683525287932	0.0330495743615423	0.0350525788683025	0.0100150225338007	1997	EAS	47499	0	0.922383575363045	-0.38542339256435	1.64558758521974	0.25799264327228	9197	0.574809569083662	0.117281248582079	0.105024632701761	0.0494221249621019	0.0321235594893892	0.0358486057940689	0.00787383474998459	5.27243564986124e-05	-0.00210848944337064	0.00363836178997709	-0.00385377243330875	0.00092601487215313	-0.000796026925766448	0.00214118778381611	-8.88178419700125e-16
29	0.518847006651885	0.113082039911308	0.119733924611973	0.0709534368070953	0.0421286031042129	0.0421286031042129	0.00443458980044346	451	EAS	10443	0	0.911308203991131	-0.330084723558309	1.58701448853773	0.274137804672591	9197	0.517699683624444	0.121492545505778	0.116268846378671	0.0581426692262347	0.039575225375462	0.0470307864018826	0.0110984474786561	0.00114732302744058	-0.00841050559446992	0.00346507823330218	0.0128107675808606	0.00255337772875081	-0.00490218329766974	-0.00666385767821264	1.88737914186277e-15
30	0.55565371024735	0.139575971731449	0.124558303886926	0.0591872791519435	0.0265017667844523	0.0424028268551237	0.0088339222614841	1132	EAS	27474	0	0.956713780918728	-0.187861323955748	1.74574973147942	0.386474723197955	9197	0.555756000957879	0.13689370447164	0.125821106514622	0.0579702749603863	0.0360535445332859	0.0369706582826245	0.0072484911982918	-0.000102290710529029	0.00268226725980891	-0.00126280262769671	0.00121700419155718	-0.00955177774883365	0.00543216857249918	0.0015854310631923	-1.81538811760973e-15
31	0.565591397849462	0.134193548387097	0.116129032258065	0.0576344086021505	0.0417204301075269	0.0365591397849462	0.00688172043010753	2325	EAS	57595	0	0.958709677419355	-0.26834272171928	1.69223662237889	0.333639995398966	9197	0.566110996211746	0.131748013072533	0.120893148387542	0.056717668616472	0.0362143307908103	0.0389117392656993	0.00811378107455068	-0.000519598362283991	0.00244553531456423	-0.00476411612947793	0.00091673998567849	0.00550609931671661	-0.00235259948075306	-0.00123206064444315	1.20563281580388e-15
32	0.575657894736842	0.132401315789474	0.113486842105263	0.0600328947368421	0.0452302631578947	0.0337171052631579	0.0106907894736842	1216	EAS	26001	0	0.971217105263158	-0.305188383009822	1.66416069325616	0.314666244859532	9197	0.576778099963177	0.130784198739256	0.120196432486099	0.0570279831269234	0.0369482028398514	0.040712950896643	0.00876923721120711	-0.0011202052263346	0.00161711705021728	-0.00670959038083618	0.00300491160991871	0.00828206031804336	-0.00699584563348511	0.0019215522624771	5.60315682740509e-16
33	0.591697080291971	0.125912408759124	0.115419708029197	0.0588503649635036	0.0282846715328467	0.0351277372262774	0.00958029197080292	2192	EAS	58758	0	0.964872262773723	-0.322619554107926	1.68905994518961	0.306414109408483	9197	0.59161958814278	0.127906484345095	0.114656671302856	0.0531062562526077	0.0337639066041229	0.0362467339151671	0.0075726222110918	7.74921491908387e-05	-0.00199407558597087	0.000763036726340635	0.00574410871089598	-0.00547923507127621	-0.00111899668888973	0.00200766975971112	1.7728873924483e-15
34	0.621265377855888	0.116871704745167	0.104569420035149	0.0536028119507909	0.0325131810193322	0.0369068541300527	0.00615114235500879	1138	EAS	31911	0	0.971880492091388	-0.444569299678368	1.61431662836346	0.240354639125713	9197	0.621013067345405	0.117799863629676	0.104652729086548	0.0496249769319874	0.0327250480236032	0.0375251767612882	0.00853963031288153	0.000252310510482467	-0.000928158884509506	-8.33090513982226e-05	0.00397783501880349	-0.000211867004271026	-0.000618322631235478	-0.00238848795787274	-1.02088476561235e-15
35	0.594795539033457	0.141263940520446	0.118959107806691	0.0520446096654275	0.0297397769516729	0.033457249070632	0.00743494423791822	269	EAS	5943	0	0.977695167286245	-0.197036483433354	1.80488982635221	0.400639375103857	9197	0.595342911584691	0.138269186714851	0.121891011671333	0.0535871870032869	0.0320034969078802	0.0309540219434457	0.00564735146075696	-0.000547372551233272	0.00299475380559533	-0.00293190386464157	-0.00154257733785936	-0.00226371995620731	0.00250322712718627	0.00178759277716126	1.34180860866806e-15
36	0.548453608247423	0.131958762886598	0.14639175257732	0.0577319587628866	0.0432989690721649	0.034020618556701	0.00927835051546392	970	EAS	25500	0	0.971134020618557	-0.125808441723559	1.75994463585329	0.431881915227163	9197	0.54718496404725	0.142964273783164	0.133777598548663	0.062031645204884	0.0385003445112769	0.0391187862088525	0.00755640831446698	0.00126864420017236	-0.011005510896566	0.0126141540286562	-0.00429968644199735	0.00479862456088806	-0.00509816765215147	0.00172194220099694	-1.24292937053738e-15
37	0.539641943734015	0.104859335038363	0.140664961636829	0.0549872122762148	0.0498721227621483	0.0575447570332481	0.00639386189258312	782	EAS	19029	0	0.953964194373402	-0.405940817885699	1.50666680635808	0.244988340121044	9197	0.536918884548579	0.121349696760554	0.118544773800369	0.0618483403691855	0.0440943708690994	0.0565624538326526	0.0146456741929588	0.00272305918543636	-0.0164903617221911	0.0221201878364601	-0.00686112809297065	0.00577775189304893	0.000982303200595482	-0.00825181230037568	3.43475248243408e-15
38	0.538734896943852	0.139303482587065	0.126510305614783	0.0632551528073916	0.0419331911869225	0.0362473347547974	0.00497512437810945	1407	EAS	32334	0	0.950959488272921	-0.150241494536245	1.74593957877153	0.40549900363105	9197	0.538809868045455	0.138555280953831	0.129435667254322	0.0602436983018706	0.0376303802487056	0.0386903208379801	0.00759427263075978	-7.49711016031496e-05	0.000748201633234052	-0.00292536163953919	0.00301145450552101	0.0043028109382169	-0.00244298608318266	-0.00261914825265033	-3.36709826687098e-15
39	0.532332563510393	0.10161662817552	0.144341801385681	0.0519630484988453	0.0288683602771363	0.0531177829099307	0.0184757505773672	866	EAS	17358	0	0.930715935334873	-0.380015039336377	1.54308375873498	0.253412717238282	9197	0.529909461503857	0.120374753542933	0.116027216036091	0.0592394378348611	0.0413143039101794	0.0511535291629526	0.0126972333440025	0.00242310200653517	-0.0187581253674129	0.0283145853495906	-0.00727638933601583	-0.0124459436330431	0.00196425374697812	0.0057785172333647	-3.37056771382294e-15
40	0.617124394184168	0.11470113085622	0.11470113085622	0.0516962843295638	0.0355411954765751	0.0355411954765751	0.00646203554119548	619	EAS	16486	0	0.975767366720517	-0.421707201448785	1.62442281516822	0.253199036054476	9197	0.616360237901836	0.120648417437657	0.107669781384806	0.0509836156060129	0.0334782717115001	0.0380626927420767	0.00856434993662851	0.000764156282331507	-0.0059472865814372	0.00703134947141391	0.000712668723550892	0.00206292376507505	-0.00252149726550158	-0.00210231439543303	-4.49293380277993e-16
41	0.550970873786408	0.121359223300971	0.138349514563107	0.066747572815534	0.0400485436893204	0.0351941747572816	0.0145631067961165	824	EAS	15855	0	0.967233009708738	-0.246125444560579	1.6651114755271	0.343688008838255	9197	0.550142353483853	0.134858905841205	0.127238643017543	0.0613084971812303	0.0399683637943901	0.0441897441042693	0.00952650228624358	0.000828520302554314	-0.0134996825402341	0.0111108715455636	0.00543907563430368	8.01798949302546e-05	-0.00899556934698775	0.00503660450987293	2.84147705365001e-15
42	0.544045102184637	0.136011275546159	0.125440451021846	0.0627202255109232	0.0387596899224806	0.0317124735729387	0.0105708245243129	1419	EAS	33048	0	0.949260042283298	-0.162095962173418	1.75213401168009	0.399464056503414	9197	0.544567371533786	0.137514560156314	0.127311114987289	0.0587928731849439	0.0365220038965492	0.0372902919879591	0.00726182653645484	-0.000522269349148785	-0.0015032846101552	-0.00187066396544222	0.00392735232597926	0.00223768602593141	-0.00557781841502041	0.00330899798785806	2.11289319373975e-15
43	0.592592592592593	0.102693602693603	0.124579124579125	0.0589225589225589	0.0303030303030303	0.0538720538720539	0.0101010101010101	594	EAS	15918	0	0.973063973063973	-0.500244787833178	1.49240870524641	0.209764485343827	9197	0.590621348141335	0.114561215676896	0.108018120416258	0.0555769876700743	0.0396072095172872	0.0512278185768822	0.0134512730652397	0.00197124445125707	-0.0118676129832938	0.0165610041628667	0.0033455712524846	-0.00930417921425688	0.00264423529517167	-0.0033502629642296	-2.4980018054066e-16
44	0.596695821185617	0.110787172011662	0.117589893100097	0.0573372206025267	0.0427599611273081	0.021379980563654	0.00583090379008746	1029	EAS	23379	0	0.952380952380952	-0.36136210641008	1.67670833677302	0.281004611023546	9197	0.595997641975661	0.122768803334213	0.108902393870462	0.0503639559825712	0.0321412402072615	0.0348310881756535	0.00737582883512841	0.000698179209956185	-0.0119816313225516	0.00868749922963553	0.00697326461995552	0.0106187209200465	-0.0134511076119995	-0.00154492504504095	1.80324505327789e-15
45	0.597372488408037	0.135239567233385	0.1112828438949	0.0587326120556414	0.0316846986089645	0.035548686244204	0.00386398763523957	1294	EAS	32412	0	0.973724884080371	-0.286025741230054	1.72737688372569	0.333905746700611	9197	0.597543142931046	0.131646792833248	0.117063606082395	0.0532015504858127	0.0331055837017351	0.034310705100512	0.00685350294562276	-0.000170654523008573	0.00359277440013681	-0.00578076218749553	0.00553106156982874	-0.00142088509277067	0.00123798114369202	-0.00298951531038319	-3.91613824701764e-16
46	0.569151963574274	0.126920887877063	0.133750711439954	0.0722822993739328	0.0313033579965851	0.0318725099601594	0.00796812749003984	1757	EAS	44412	0	0.973249857712009	-0.213925178271024	1.72764006817968	0.374671060126341	9197	0.567872618449132	0.137549249031148	0.126422835028706	0.0586207287253448	0.0367871948876513	0.038324550832445	0.00767268075758091	0.00127934512514205	-0.0106283611540849	0.00732787641124799	0.013661570648588	-0.00548383689106618	-0.00645204087228564	0.000295446732458931	3.0444397003393e-16
47	0.551282051282051	0.118881118881119	0.110722610722611	0.0512820512820513	0.0559440559440559	0.0501165501165501	0.0104895104895105	858	EAS	22293	0	0.948717948717949	-0.441436204488756	1.50662211268285	0.229399511454778	9197	0.551643146988398	0.117551823200801	0.112925925486305	0.0583677097279242	0.0414550908462893	0.0530516119654663	0.0137226405027654	-0.000361095706346681	0.00132929568031788	-0.00220331476369474	-0.00708565844587287	0.0144889650977666	-0.00293506184891618	-0.00323313001325491	-9.00321484031963e-16
48	0.539735099337748	0.119205298013245	0.120309050772627	0.0507726269315673	0.0342163355408389	0.0474613686534216	0.022075055187638	906	EAS	22182	0	0.933774834437086	-0.375222154503103	1.56533714054998	0.258724547430822	9197	0.54025140876209	0.121024689332016	0.11512509165882	0.0578420859383673	0.0397542109783092	0.0481380170329988	0.0116393307344834	-0.000516309424341999	-0.0018193913187711	0.00518395911380662	-0.00706945900679996	-0.00553787543747038	-0.00067664837957717	0.0104357244531546	5.84601811404184e-16
